R_29sIHHKNGdhYyxt,EN,Male,Group 1,1,2,2,1,1,2,Performance1,Middle,Performance2,15%,Performance3,Category 5,Birth,Country 2,Living,City 1,Rating,Bad,High,30%,Category 2,Country 2,City 3,Good,Performance1,Middle,Performance2,15%,Performance3,Category 4,Birth,Country 1,Living,City 3,Rating,Very Bad,High,30%,Category 4,Country 3,City 2,Very Good,Performance1,High,Performance2,10%,Performance3,Category 5,Birth,Country 3,Living,City 2,Rating,Very Good,Middle,5%,Category 5,Country 4,City 4,Bad,Performance1,Low,Performance2,25%,Performance3,Category 1,Birth,Country 2,Living,City 4,Rating,Very Good,High,20%,Category 1,Country 4,City 4,Very Good,Performance1,High,Performance2,20%,Performance3,Category 2,Birth,Country 4,Living,City 2,Rating,Very Good,Low,5%,Category 6,Country 3,City 3,Very Good,Performance1,High,Performance2,10%,Performance3,Category 3,Birth,Country 1,Living,City 3,Rating,Very Good,Low,10%,Category 1,Country 1,City 3,Good
R_1DGT6rG9HV8rqlT,EN,Male,Group 3,2,2,1,2,1,1,Performance1,Middle,Performance2,15%,Performance3,Category 6,Birth,Country 2,Living,City 2,Rating,Bad,Middle,30%,Category 6,Country 1,City 4,Bad,Performance1,Middle,Performance2,25%,Performance3,Category 5,Birth,Country 4,Living,City 2,Rating,Very Good,Low,5%,Category 4,Country 1,City 2,Very Bad,Performance1,High,Performance2,20%,Performance3,Category 5,Birth,Country 4,Living,City 5,Rating,Very Good,High,10%,Category 5,Country 3,City 4,Very Good,Performance1,Low,Performance2,10%,Performance3,Category 3,Birth,Country 2,Living,City 2,Rating,Bad,Middle,10%,Category 5,Country 1,City 2,Very Good,Performance1,High,Performance2,15%,Performance3,Category 2,Birth,Country 3,Living,City 2,Rating,Very Bad,Middle,20%,Category 1,Country 2,City 5,Good,Performance1,High,Performance2,25%,Performance3,Category 1,Birth,Country 4,Living,City 5,Rating,Good,High,20%,Category 2,Country 2,City 1,Very Good
R_3n1lIxO4Lsn4GKO,EN,Male,Group 4,1,2,1,1,2,1,Performance1,Middle,Performance2,15%,Performance3,Category 5,Birth,Country 4,Living,City 2,Rating,Good,Middle,20%,Category 6,Country 4,City 3,Bad,Performance1,High,Performance2,5%,Performance3,Category 2,Birth,Country 4,Living,City 2,Rating,Very Bad,Low,25%,Category 6,Country 4,City 5,Good,Performance1,Middle,Performance2,5%,Performance3,Category 4,Birth,Country 1,Living,City 3,Rating,Very Bad,High,10%,Category 1,Country 1,City 4,Bad,Performance1,High,Performance2,20%,Performance3,Category 2,Birth,Country 4,Living,City 5,Rating,Very Good,High,30%,Category 6,Country 3,City 2,Bad,Performance1,Low,Performance2,10%,Performance3,Category 2,Birth,Country 2,Living,City 3,Rating,Very Bad,High,5%,Category 3,Country 1,City 2,Very Bad,Performance1,High,Performance2,10%,Performance3,Category 6,Birth,Country 3,Living,City 3,Rating,Good,Middle,15%,Category 3,Country 4,City 4,Very Bad
R_1FkuQCZVmSAzW6c,EN,Male,Group 5,1,2,2,1,2,1,Performance1,High,Performance2,20%,Performance3,Category 3,Birth,Country 2,Living,City 3,Rating,Very Bad,Middle,10%,Category 3,Country 1,City 4,Very Good,Performance1,Low,Performance2,15%,Performance3,Category 2,Birth,Country 4,Living,City 4,Rating,Very Good,High,25%,Category 1,Country 3,City 3,Good,Performance1,Low,Performance2,5%,Performance3,Category 5,Birth,Country 3,Living,City 1,Rating,Very Bad,High,5%,Category 6,Country 1,City 1,Very Good,Performance1,Middle,Performance2,25%,Performance3,Category 1,Birth,Country 2,Living,City 4,Rating,Very Bad,Middle,10%,Category 1,Country 3,City 3,Good,Performance1,Low,Performance2,5%,Performance3,Category 1,Birth,Country 2,Living,City 2,Rating,Good,Middle,30%,Category 5,Country 2,City 2,Bad,Performance1,High,Performance2,10%,Performance3,Category 5,Birth,Country 2,Living,City 4,Rating,Good,High,20%,Category 2,Country 4,City 2,Good
R_9nUdjRAe5DMchdn,EN,Male,Group 1,1,1,2,1,1,2,Performance1,Low,Performance2,10%,Performance3,Category 1,Birth,Country 2,Living,City 4,Rating,Bad,Middle,10%,Category 1,Country 3,City 2,Very Bad,Performance1,Low,Performance2,20%,Performance3,Category 6,Birth,Country 2,Living,City 5,Rating,Bad,High,5%,Category 1,Country 1,City 3,Very Good,Performance1,High,Performance2,5%,Performance3,Category 2,Birth,Country 2,Living,City 5,Rating,Good,High,5%,Category 3,Country 2,City 5,Very Bad,Performance1,Middle,Performance2,15%,Performance3,Category 2,Birth,Country 4,Living,City 4,Rating,Bad,Middle,10%,Category 5,Country 2,City 2,Very Good,Performance1,Middle,Performance2,15%,Performance3,Category 3,Birth,Country 3,Living,City 5,Rating,Very Bad,Low,25%,Category 5,Country 4,City 2,Good,Performance1,Middle,Performance2,30%,Performance3,Category 1,Birth,Country 1,Living,City 2,Rating,Very Good,High,10%,Category 1,Country 3,City 4,Very Bad
R_PFE7AmW9gKDgzCh,EN,Female,Group 1,1,2,1,1,1,1,Performance1,High,Performance2,15%,Performance3,Category 2,Birth,Country 4,Living,City 1,Rating,Very Good,Middle,20%,Category 6,Country 3,City 2,Bad,Performance1,Low,Performance2,20%,Performance3,Category 4,Birth,Country 3,Living,City 3,Rating,Very Bad,High,25%,Category 1,Country 1,City 2,Bad,Performance1,High,Performance2,10%,Performance3,Category 2,Birth,Country 3,Living,City 1,Rating,Good,High,30%,Category 6,Country 1,City 3,Very Bad,Performance1,High,Performance2,30%,Performance3,Category 4,Birth,Country 3,Living,City 5,Rating,Bad,Middle,25%,Category 5,Country 4,City 2,Very Bad,Performance1,Low,Performance2,30%,Performance3,Category 4,Birth,Country 3,Living,City 5,Rating,Very Good,Low,30%,Category 1,Country 1,City 5,Very Bad,Performance1,High,Performance2,30%,Performance3,Category 4,Birth,Country 1,Living,City 2,Rating,Good,Low,5%,Category 1,Country 2,City 1,Good
R_1gLpXcN69WDie3f,EN,Male,Group 5,1,1,2,2,1,1,Performance1,Middle,Performance2,20%,Performance3,Category 1,Birth,Country 3,Living,City 3,Rating,Very Good,Middle,20%,Category 4,Country 2,City 3,Bad,Performance1,Middle,Performance2,30%,Performance3,Category 5,Birth,Country 2,Living,City 1,Rating,Very Good,Low,5%,Category 2,Country 1,City 3,Good,Performance1,Low,Performance2,25%,Performance3,Category 1,Birth,Country 3,Living,City 3,Rating,Bad,Low,10%,Category 5,Country 3,City 5,Very Good,Performance1,High,Performance2,10%,Performance3,Category 2,Birth,Country 4,Living,City 3,Rating,Good,High,10%,Category 5,Country 1,City 5,Very Good,Performance1,Low,Performance2,5%,Performance3,Category 6,Birth,Country 3,Living,City 5,Rating,Very Good,Low,15%,Category 3,Country 3,City 2,Bad,Performance1,Middle,Performance2,30%,Performance3,Category 6,Birth,Country 1,Living,City 2,Rating,Bad,Middle,15%,Category 6,Country 3,City 1,Very Bad
R_9t8QRzrPdLcu0o1,EN,Female,Group 3,1,2,2,2,2,2,Performance1,Middle,Performance2,15%,Performance3,Category 6,Birth,Country 3,Living,City 5,Rating,Very Bad,Low,30%,Category 6,Country 2,City 2,Bad,Performance1,Middle,Performance2,10%,Performance3,Category 1,Birth,Country 3,Living,City 1,Rating,Bad,Low,5%,Category 2,Country 2,City 4,Very Good,Performance1,Low,Performance2,10%,Performance3,Category 1,Birth,Country 4,Living,City 1,Rating,Very Bad,Middle,5%,Category 1,Country 4,City 4,Good,Performance1,Middle,Performance2,10%,Performance3,Category 6,Birth,Country 3,Living,City 2,Rating,Very Bad,Low,15%,Category 5,Country 3,City 1,Good,Performance1,Middle,Performance2,5%,Performance3,Category 2,Birth,Country 2,Living,City 3,Rating,Bad,High,5%,Category 2,Country 3,City 1,Very Good,Performance1,High,Performance2,5%,Performance3,Category 5,Birth,Country 4,Living,City 4,Rating,Good,Middle,10%,Category 1,Country 1,City 5,Bad
R_1i4jJRQTwkq1MNT,EN,Female,Group 2,1,2,2,1,1,2,Performance1,High,Performance2,30%,Performance3,Category 2,Birth,Country 1,Living,City 3,Rating,Very Good,High,20%,Category 3,Country 3,City 5,Very Bad,Performance1,Middle,Performance2,30%,Performance3,Category 2,Birth,Country 3,Living,City 2,Rating,Bad,High,25%,Category 1,Country 4,City 3,Bad,Performance1,Low,Performance2,20%,Performance3,Category 5,Birth,Country 4,Living,City 2,Rating,Very Bad,Low,15%,Category 5,Country 3,City 5,Bad,Performance1,Middle,Performance2,15%,Performance3,Category 4,Birth,Country 2,Living,City 5,Rating,Very Bad,High,20%,Category 3,Country 2,City 1,Very Bad,Performance1,Low,Performance2,5%,Performance3,Category 1,Birth,Country 1,Living,City 4,Rating,Very Good,High,30%,Category 4,Country 2,City 1,Good,Performance1,High,Performance2,25%,Performance3,Category 6,Birth,Country 1,Living,City 4,Rating,Very Good,High,30%,Category 5,Country 1,City 2,Good
R_xEKKiKGxzlNgk8h,EN,Male,Group 5,1,2,2,2,2,2,Performance1,Middle,Performance2,15%,Performance3,Category 6,Birth,Country 1,Living,City 1,Rating,Bad,Middle,10%,Category 3,Country 3,City 5,Very Bad,Performance1,Low,Performance2,10%,Performance3,Category 2,Birth,Country 3,Living,City 1,Rating,Very Bad,Low,15%,Category 6,Country 4,City 1,Very Bad,Performance1,High,Performance2,15%,Performance3,Category 2,Birth,Country 1,Living,City 5,Rating,Good,High,20%,Category 2,Country 4,City 2,Very Good,Performance1,Middle,Performance2,20%,Performance3,Category 3,Birth,Country 3,Living,City 4,Rating,Good,Middle,30%,Category 2,Country 4,City 3,Good,Performance1,Middle,Performance2,20%,Performance3,Category 6,Birth,Country 2,Living,City 2,Rating,Very Good,Middle,20%,Category 1,Country 3,City 5,Very Bad,Performance1,Middle,Performance2,10%,Performance3,Category 3,Birth,Country 4,Living,City 2,Rating,Very Bad,Middle,20%,Category 3,Country 3,City 5,Very Good
R_9EsNbyhNUyGPWSZ,EN,Male,Group 2,1,1,1,1,1,2,Performance1,Middle,Performance2,10%,Performance3,Category 2,Birth,Country 4,Living,City 4,Rating,Very Good,Middle,5%,Category 2,Country 3,City 5,Very Good,Performance1,Middle,Performance2,20%,Performance3,Category 4,Birth,Country 3,Living,City 4,Rating,Very Good,Low,20%,Category 3,Country 4,City 1,Good,Performance1,Low,Performance2,30%,Performance3,Category 4,Birth,Country 3,Living,City 2,Rating,Bad,Low,15%,Category 3,Country 1,City 5,Very Bad,Performance1,Low,Performance2,15%,Performance3,Category 3,Birth,Country 2,Living,City 2,Rating,Very Good,Middle,5%,Category 2,Country 3,City 1,Bad,Performance1,High,Performance2,30%,Performance3,Category 6,Birth,Country 2,Living,City 4,Rating,Bad,Low,10%,Category 2,Country 1,City 1,Very Good,Performance1,Low,Performance2,10%,Performance3,Category 4,Birth,Country 2,Living,City 4,Rating,Good,High,20%,Category 4,Country 1,City 1,Very Good
R_9mkdDim8Q5ixzmF,EN,Female,Group 1,2,1,2,2,2,1,Performance1,Low,Performance2,5%,Performance3,Category 4,Birth,Country 3,Living,City 2,Rating,Good,Middle,15%,Category 5,Country 2,City 1,Very Good,Performance1,High,Performance2,10%,Performance3,Category 6,Birth,Country 2,Living,City 4,Rating,Very Good,High,5%,Category 6,Country 2,City 1,Bad,Performance1,Low,Performance2,25%,Performance3,Category 5,Birth,Country 4,Living,City 5,Rating,Good,High,10%,Category 1,Country 4,City 2,Good,Performance1,Low,Performance2,25%,Performance3,Category 3,Birth,Country 1,Living,City 5,Rating,Bad,High,15%,Category 4,Country 2,City 2,Bad,Performance1,Middle,Performance2,15%,Performance3,Category 2,Birth,Country 4,Living,City 1,Rating,Very Bad,Middle,5%,Category 5,Country 3,City 1,Very Good,Performance1,High,Performance2,15%,Performance3,Category 5,Birth,Country 3,Living,City 5,Rating,Very Bad,Low,10%,Category 3,Country 3,City 5,Good
R_9B6WJ86SHyLxhZf,EN,Female,Group 2,2,2,2,2,2,2,Performance1,Low,Performance2,15%,Performance3,Category 3,Birth,Country 4,Living,City 1,Rating,Very Good,Middle,25%,Category 4,Country 4,City 1,Good,Performance1,Middle,Performance2,25%,Performance3,Category 5,Birth,Country 2,Living,City 4,Rating,Very Bad,Middle,30%,Category 2,Country 4,City 2,Very Good,Performance1,Low,Performance2,15%,Performance3,Category 5,Birth,Country 3,Living,City 5,Rating,Bad,Middle,10%,Category 6,Country 1,City 3,Very Bad,Performance1,High,Performance2,20%,Performance3,Category 6,Birth,Country 4,Living,City 5,Rating,Good,High,20%,Category 4,Country 3,City 5,Bad,Performance1,Middle,Performance2,10%,Performance3,Category 5,Birth,Country 4,Living,City 1,Rating,Very Bad,Middle,25%,Category 5,Country 4,City 2,Bad,Performance1,High,Performance2,5%,Performance3,Category 2,Birth,Country 4,Living,City 1,Rating,Very Bad,Low,20%,Category 5,Country 1,City 3,Very Good
R_2aXBrUM5wMFWQXQ,EN,Male,Group 1,1,1,1,1,1,1,Performance1,Middle,Performance2,10%,Performance3,Category 2,Birth,Country 2,Living,City 3,Rating,Very Bad,Middle,20%,Category 1,Country 2,City 2,Very Good,Performance1,High,Performance2,15%,Performance3,Category 3,Birth,Country 4,Living,City 3,Rating,Very Bad,High,20%,Category 4,Country 3,City 3,Good,Performance1,High,Performance2,5%,Performance3,Category 4,Birth,Country 3,Living,City 4,Rating,Very Good,Middle,25%,Category 1,Country 4,City 3,Very Bad,Performance1,High,Performance2,25%,Performance3,Category 3,Birth,Country 1,Living,City 3,Rating,Bad,Low,15%,Category 1,Country 1,City 3,Bad,Performance1,Middle,Performance2,15%,Performance3,Category 1,Birth,Country 3,Living,City 5,Rating,Bad,High,20%,Category 6,Country 1,City 3,Very Bad,Performance1,Middle,Performance2,15%,Performance3,Category 3,Birth,Country 1,Living,City 3,Rating,Very Bad,Low,10%,Category 5,Country 4,City 1,Good
R_eFFawftBERxlIv7,EN,Male,Group 4,1,1,1,1,1,1,Performance1,High,Performance2,10%,Performance3,Category 6,Birth,Country 4,Living,City 4,Rating,Very Bad,High,5%,Category 3,Country 4,City 1,Good,Performance1,Low,Performance2,15%,Performance3,Category 5,Birth,Country 3,Living,City 2,Rating,Good,Middle,10%,Category 2,Country 3,City 5,Bad,Performance1,Low,Performance2,5%,Performance3,Category 5,Birth,Country 2,Living,City 5,Rating,Very Bad,Low,15%,Category 1,Country 1,City 1,Bad,Performance1,Low,Performance2,5%,Performance3,Category 3,Birth,Country 4,Living,City 5,Rating,Good,Middle,15%,Category 3,Country 3,City 1,Good,Performance1,High,Performance2,10%,Performance3,Category 6,Birth,Country 4,Living,City 3,Rating,Very Bad,Low,10%,Category 6,Country 1,City 2,Bad,Performance1,Middle,Performance2,25%,Performance3,Category 5,Birth,Country 3,Living,City 3,Rating,Very Bad,Low,15%,Category 1,Country 3,City 4,Very Bad
R_W3z9sH0DxDDQOt3,EN,Male,Group 4,1,2,2,2,1,1,Performance1,High,Performance2,15%,Performance3,Category 5,Birth,Country 2,Living,City 1,Rating,Very Bad,Low,10%,Category 4,Country 2,City 3,Very Good,Performance1,Middle,Performance2,15%,Performance3,Category 2,Birth,Country 2,Living,City 1,Rating,Very Good,High,30%,Category 1,Country 2,City 5,Good,Performance1,Middle,Performance2,20%,Performance3,Category 1,Birth,Country 2,Living,City 4,Rating,Good,Middle,30%,Category 1,Country 2,City 1,Very Bad,Performance1,Middle,Performance2,25%,Performance3,Category 4,Birth,Country 1,Living,City 3,Rating,Good,High,10%,Category 6,Country 3,City 5,Good,Performance1,Middle,Performance2,15%,Performance3,Category 6,Birth,Country 1,Living,City 3,Rating,Very Good,Middle,5%,Category 5,Country 2,City 5,Good,Performance1,High,Performance2,15%,Performance3,Category 4,Birth,Country 2,Living,City 3,Rating,Good,Low,10%,Category 6,Country 3,City 2,Good
R_ps1etLHPXzWtAhX,EN,Male,Group 5,2,1,1,2,2,2,Performance1,Middle,Performance2,20%,Performance3,Category 5,Birth,Country 2,Living,City 4,Rating,Bad,Middle,15%,Category 2,Country 3,City 4,Bad,Performance1,High,Performance2,10%,Performance3,Category 6,Birth,Country 2,Living,City 3,Rating,Good,Low,20%,Category 4,Country 2,City 4,Good,Performance1,High,Performance2,30%,Performance3,Category 1,Birth,Country 3,Living,City 1,Rating,Very Bad,Middle,5%,Category 4,Country 2,City 1,Bad,Performance1,High,Performance2,15%,Performance3,Category 2,Birth,Country 4,Living,City 5,Rating,Bad,High,30%,Category 4,Country 4,City 1,Good,Performance1,High,Performance2,20%,Performance3,Category 1,Birth,Country 2,Living,City 3,Rating,Bad,High,30%,Category 2,Country 4,City 3,Good,Performance1,Low,Performance2,25%,Performance3,Category 1,Birth,Country 1,Living,City 5,Rating,Bad,High,15%,Category 4,Country 1,City 5,Bad
R_3C7x4RrmjrDDoqZ,EN,Male,Group 3,2,1,1,1,1,2,Performance1,High,Performance2,15%,Performance3,Category 5,Birth,Country 2,Living,City 1,Rating,Bad,High,30%,Category 4,Country 1,City 4,Good,Performance1,Middle,Performance2,30%,Performance3,Category 3,Birth,Country 3,Living,City 4,Rating,Good,Low,20%,Category 1,Country 2,City 5,Very Good,Performance1,High,Performance2,10%,Performance3,Category 5,Birth,Country 2,Living,City 2,Rating,Very Good,Low,5%,Category 4,Country 3,City 2,Good,Performance1,Middle,Performance2,25%,Performance3,Category 4,Birth,Country 3,Living,City 4,Rating,Very Good,High,30%,Category 6,Country 4,City 4,Bad,Performance1,High,Performance2,5%,Performance3,Category 5,Birth,Country 2,Living,City 1,Rating,Good,Middle,15%,Category 2,Country 2,City 4,Very Good,Performance1,Middle,Performance2,25%,Performance3,Category 2,Birth,Country 2,Living,City 2,Rating,Very Bad,Middle,20%,Category 6,Country 3,City 5,Good
R_3QL9rtm50dnk3Ug,EN,Male,Group 2,2,2,2,2,1,1,Performance1,High,Performance2,10%,Performance3,Category 2,Birth,Country 1,Living,City 5,Rating,Very Bad,Low,15%,Category 1,Country 3,City 2,Very Good,Performance1,Middle,Performance2,30%,Performance3,Category 3,Birth,Country 3,Living,City 2,Rating,Good,High,25%,Category 5,Country 4,City 2,Good,Performance1,Low,Performance2,20%,Performance3,Category 1,Birth,Country 1,Living,City 1,Rating,Good,Low,10%,Category 5,Country 4,City 4,Very Good,Performance1,Middle,Performance2,20%,Performance3,Category 2,Birth,Country 4,Living,City 3,Rating,Bad,High,5%,Category 1,Country 2,City 5,Very Good,Performance1,Middle,Performance2,15%,Performance3,Category 6,Birth,Country 4,Living,City 1,Rating,Very Good,Middle,30%,Category 1,Country 3,City 2,Very Good,Performance1,High,Performance2,30%,Performance3,Category 6,Birth,Country 3,Living,City 5,Rating,Good,Low,25%,Category 2,Country 2,City 5,Good
R_2YtghpUCB4A4jhi,EN,Male,Group 4,1,1,1,1,1,1,Performance1,Low,Performance2,20%,Performance3,Category 6,Birth,Country 2,Living,City 1,Rating,Very Good,Low,15%,Category 4,Country 4,City 2,Very Good,Performance1,Middle,Performance2,10%,Performance3,Category 2,Birth,Country 1,Living,City 2,Rating,Bad,High,30%,Category 4,Country 2,City 3,Bad,Performance1,Low,Performance2,5%,Performance3,Category 1,Birth,Country 4,Living,City 3,Rating,Bad,High,30%,Category 1,Country 1,City 4,Very Good,Performance1,High,Performance2,5%,Performance3,Category 4,Birth,Country 1,Living,City 1,Rating,Good,High,30%,Category 5,Country 2,City 5,Good,Performance1,Middle,Performance2,10%,Performance3,Category 5,Birth,Country 4,Living,City 4,Rating,Very Good,Middle,20%,Category 3,Country 2,City 4,Bad,Performance1,Middle,Performance2,20%,Performance3,Category 4,Birth,Country 3,Living,City 1,Rating,Very Good,Low,25%,Category 2,Country 4,City 2,Very Bad
R_3dMn5j9l0owIFcZ,EN,Male,Group 4,1,1,1,1,1,1,Performance1,High,Performance2,5%,Performance3,Category 3,Birth,Country 4,Living,City 2,Rating,Very Good,Middle,20%,Category 4,Country 3,City 1,Very Good,Performance1,Middle,Performance2,25%,Performance3,Category 2,Birth,Country 4,Living,City 4,Rating,Very Bad,Low,15%,Category 6,Country 4,City 2,Good,Performance1,Low,Performance2,25%,Performance3,Category 5,Birth,Country 2,Living,City 3,Rating,Very Good,Low,25%,Category 6,Country 4,City 2,Very Bad,Performance1,Low,Performance2,15%,Performance3,Category 5,Birth,Country 3,Living,City 1,Rating,Good,Low,30%,Category 3,Country 3,City 2,Very Good,Performance1,High,Performance2,5%,Performance3,Category 4,Birth,Country 4,Living,City 3,Rating,Very Bad,Middle,10%,Category 1,Country 1,City 3,Very Good,Performance1,High,Performance2,15%,Performance3,Category 6,Birth,Country 3,Living,City 5,Rating,Good,High,30%,Category 4,Country 4,City 1,Very Good
R_brQFEqPPzxHu22t,EN,Male,Group 5,2,2,1,1,2,2,Performance1,Middle,Performance2,25%,Performance3,Category 6,Birth,Country 2,Living,City 1,Rating,Very Good,Low,15%,Category 6,Country 1,City 3,Bad,Performance1,Low,Performance2,20%,Performance3,Category 3,Birth,Country 1,Living,City 3,Rating,Very Good,Low,5%,Category 5,Country 2,City 2,Good,Performance1,Middle,Performance2,10%,Performance3,Category 6,Birth,Country 4,Living,City 1,Rating,Very Good,Low,15%,Category 3,Country 3,City 5,Good,Performance1,High,Performance2,10%,Performance3,Category 1,Birth,Country 2,Living,City 3,Rating,Very Good,Middle,25%,Category 4,Country 1,City 1,Very Bad,Performance1,Low,Performance2,10%,Performance3,Category 2,Birth,Country 2,Living,City 5,Rating,Bad,Middle,10%,Category 3,Country 2,City 5,Bad,Performance1,Middle,Performance2,30%,Performance3,Category 1,Birth,Country 4,Living,City 5,Rating,Bad,Low,30%,Category 3,Country 3,City 4,Very Bad
R_2AECM5WI8p1koEl,EN,Male,Group 2,2,1,1,2,1,1,Performance1,Low,Performance2,30%,Performance3,Category 1,Birth,Country 3,Living,City 2,Rating,Bad,Middle,5%,Category 6,Country 3,City 4,Very Bad,Performance1,High,Performance2,5%,Performance3,Category 4,Birth,Country 3,Living,City 1,Rating,Bad,Low,30%,Category 4,Country 3,City 3,Good,Performance1,Middle,Performance2,20%,Performance3,Category 4,Birth,Country 4,Living,City 3,Rating,Good,Low,5%,Category 2,Country 3,City 4,Very Good,Performance1,Low,Performance2,25%,Performance3,Category 3,Birth,Country 4,Living,City 4,Rating,Bad,Middle,15%,Category 3,Country 4,City 3,Good,Performance1,High,Performance2,25%,Performance3,Category 6,Birth,Country 3,Living,City 2,Rating,Bad,Middle,25%,Category 2,Country 3,City 2,Bad,Performance1,High,Performance2,15%,Performance3,Category 5,Birth,Country 2,Living,City 2,Rating,Very Bad,Middle,25%,Category 2,Country 3,City 5,Very Bad
